MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.7149,40.0,6.9045,1.6147,190.3,4.3313,34.4044,-124.0095,4.51048
4.2274,44.0,3.246,1.4459,1251.2401,0.7,32.7165,-119.3644,1.62889
6.8495,49.0,2.5389,0.7481,2040.6705,5.2147,38.8407,-114.9117,2.80243
2.8643,35.0,9.0105,1.7462,2059.4662,0.7,35.6115,-120.6015,3.67858
3.058,36.0,9.7442,0.9745,1050.5,20.8804,39.6267,-117.9012,0.90533
6.078,5.0,7.4366,1.5854,4871.1384,0.7,38.0377,-114.4622,1.79992
0.6825,33.0,5.0992,1.3155,1505.4166,0.7,40.0009,-116.9249,1.40589
6.9378,24.0,3.8005,1.5927,922.7413,0.7,34.3816,-124.1342,3.81653
2.7453,34.0,9.6671,1.016,1192.7329,15.9098,37.6525,-118.7043,1.98628
1.4869,37.0,5.8714,0.5,2355.4033,7.2037,40.1648,-119.7205,4.61013
3.4062,25.0,2.7006,1.0074,3308.8489,12.7342,35.5882,-114.9072,1.7347
5.1172,51.0,4.4299,0.855,2525.0589,14.8942,40.1704,-115.8233,4.90502
3.238,37.0,1.6601,1.3759,1275.5174,0.7,33.7886,-116.879,3.86375
2.0045,25.0,5.1123,0.8484,102.7007,16.2033,39.9952,-120.3109,3.83075
6.0355,22.0,6.6689,1.0605,1861.7732,0.7,33.1378,-119.8243,1.65891
3.5386,45.0,6.64,1.1214,2034.3285,0.7,32.5621,-116.5164,2.95866
1.3588,5.0,3.4,1.9712,132.1574,0.7,37.7434,-121.4918,4.5351
1.4455,8.0,6.1964,1.2463,538.7781,7.8342,33.3558,-121.3245,4.1516
4.5701,41.0,7.0578,0.8318,125.7373,0.7,38.8258,-121.5293,1.63113
1.7261,47.0,4.5483,1.1741,743.8537,7.1356,37.2367,-116.9174,0.54247
8.5048,27.0,6.284,0.8649,1105.617,0.7,39.6435,-120.6774,2.7894
3.9799,35.0,3.7317,0.5,265.5298,17.0189,36.1741,-115.0266,1.41118
2.4398,1.0,2.7412,0.9997,1310.0693,9.6689,36.1082,-114.7832,2.16096
2.4052,20.0,7.5382,0.5,2073.4972,11.8757,33.2947,-122.4438,0.90487
3.8944,7.0,3.629,1.1657,3017.1576,3.2646,36.5819,-118.3124,2.16961
7.5443,45.0,8.6356,0.976,2861.4567,2.5762,37.8507,-118.3536,3.1375
2.7171,3.0,5.7165,1.3753,1544.4961,17.7892,38.3729,-120.023,4.48986
3.3055,42.0,5.1834,1.1257,1663.4101,5.8844,39.4435,-120.988,2.59658
4.5088,50.0,7.0341,0.6156,173.9632,11.9867,36.6407,-114.8127,1.45589
3.3372,48.0,4.8293,0.6558,354.145,0.7,41.3653,-121.9312,0.40662
1.6956,9.0,5.1654,1.3772,4766.208,5.9194,40.8409,-115.8282,4.66927
3.9068,47.0,6.5566,0.5,10061.5907,6.9529,33.0215,-120.0968,3.64595
2.6847,14.0,3.6469,0.5532,31.5475,0.7,38.048,-118.2927,4.91912
3.2426,19.0,9.0996,0.5584,2050.3672,8.86,37.5914,-115.4838,4.68574
8.0586,27.0,8.2409,1.9225,1421.195,0.7,35.8604,-118.8603,3.43147
3.3372,6.0,7.0348,1.0994,45.8539,0.7,36.644,-120.8701,1.18959
0.9945,7.0,2.0798,1.0002,1231.6117,0.7,40.2704,-117.0285,1.26181
3.1649,37.0,7.5845,0.5,1276.0399,0.7,39.639,-122.1527,4.07888
3.6032,26.0,7.2957,0.5,585.8232,0.7,35.4374,-119.8574,3.12346
5.0719,13.0,4.3946,1.5113,3615.4986,7.2099,37.1432,-119.8498,0.59059
4.215,37.0,7.5548,0.6108,7463.4226,0.7,41.1178,-115.2685,1.53385
4.1815,46.0,5.7437,0.8177,3697.6994,4.8224,35.7442,-117.7555,0.54174
4.3653,33.0,1.6226,1.6301,7.2646,0.7,35.5335,-115.5414,2.39334
5.4312,52.0,4.1049,1.0257,390.25,6.8028,33.5101,-122.6242,4.14948
1.6761,33.0,7.5264,0.855,1083.3389,0.7,33.0954,-119.4224,3.33595
9.5222,41.0,5.99,0.5135,2185.133,0.7,33.7093,-123.2587,3.65654
3.0707,9.0,1.0772,1.6967,172.5765,0.7,38.1368,-115.4585,0.77982
2.0888,15.0,5.4264,0.5,1174.4461,0.7,35.1774,-117.9238,2.63344
4.5717,5.0,4.7502,2.3303,363.2946,0.7,38.6878,-118.8513,2.66464
3.2609,29.0,1.8383,0.9628,742.149,0.7,34.515,-119.1411,2.62935
5.8003,7.0,4.3215,1.3567,3959.6861,0.7,37.8276,-115.0578,2.88421
2.755,31.0,7.183,1.0155,633.6841,4.2096,36.0722,-114.4293,4.83505
6.1855,34.0,2.3617,2.0826,1373.5705,8.4515,41.3013,-117.8116,4.6879
2.1125,11.0,5.8993,0.5964,298.5674,14.5081,37.0484,-116.3202,2.28613
8.5511,42.0,4.731,0.5,113.6715,0.7,32.5844,-116.2864,1.85629
3.6902,19.0,9.3813,0.8258,3511.136,0.7,39.2067,-119.9084,1.26668
7.3801,5.0,7.2789,1.0171,6861.0641,0.7,37.2525,-114.362,2.9106
1.9337,23.0,3.4736,0.5,37.3588,0.7,39.9089,-115.1638,3.87441
5.3057,47.0,10.407,1.1162,929.3439,2.2638,34.4541,-120.7008,2.29643
5.2394,2.0,2.2604,0.895,78.5492,10.9499,38.5371,-119.5567,0.8905
3.3986,43.0,7.056,1.0233,1139.0468,15.7517,35.8351,-116.7707,0.56796
1.0267,4.0,4.4256,1.7165,2122.1322,2.0906,41.8706,-115.3635,0.1634
5.3308,17.0,8.1125,1.3152,870.2343,1.4626,40.7725,-116.7123,4.55821
3.143,31.0,3.8798,0.5,336.6007,13.2751,39.1655,-115.8577,4.35698
6.789,30.0,4.6424,0.6768,1207.5046,6.3816,35.1546,-123.2244,2.98943
5.904,2.0,7.6186,0.6855,380.6818,5.9056,41.5477,-119.7142,3.97317
6.7721,24.0,3.8632,2.2969,2687.3001,0.7,34.9978,-123.8891,3.68714
4.8851,10.0,5.2354,1.2216,2159.9765,0.7,34.4319,-117.5004,1.01393
3.9583,28.0,7.1556,0.5,1237.7039,0.7,32.8529,-115.1697,3.22578
7.51,43.0,4.3332,1.2333,775.7186,0.7,40.7837,-117.6647,4.67061
11.2728,32.0,1.0795,1.2689,2664.8026,28.672,32.6401,-116.9226,1.48458
3.7754,33.0,4.088,1.3283,1613.329,1.0975,34.1016,-116.5589,3.63112
6.716,18.0,4.4253,0.5,1610.6952,13.3425,37.4208,-115.6726,1.57127
2.6141,24.0,3.6293,1.8226,1656.4695,5.4745,36.9066,-123.042,1.8571
2.0537,37.0,6.8321,1.6887,183.3337,0.7,38.2153,-114.7924,2.94752
2.6402,30.0,2.8399,0.6817,1249.9184,7.4075,40.6578,-117.5436,1.67323
2.5192,5.0,7.0687,1.1363,627.4678,5.6637,39.5544,-124.1776,3.05783
5.4171,23.0,6.8629,1.4384,728.6557,1.4906,36.0504,-119.2283,1.05388
2.9107,30.0,5.2481,1.1002,1140.2338,4.9441,33.0485,-121.1267,4.45755
2.1502,4.0,9.3662,0.6363,7960.5323,0.7,33.0208,-123.6184,3.28815
2.1633,41.0,3.3869,1.6245,3357.9882,0.7,36.5655,-119.1231,3.38766
4.8316,51.0,4.8586,0.5,7730.9694,16.2112,39.1704,-123.6556,2.86199
5.3995,24.0,2.1848,1.0615,2346.1215,20.3706,34.1026,-122.5915,3.63591
5.0107,3.0,10.7608,1.5681,184.7401,1.8653,40.0875,-123.6746,4.29128
5.2965,15.0,7.1596,1.0794,231.2778,0.7,41.3711,-118.6683,3.36454
3.1449,46.0,3.9069,1.7739,370.0744,9.922,37.2787,-123.4917,2.15656
9.3677,1.0,6.7298,1.0802,9153.6358,2.1609,38.8385,-118.4115,3.42266
3.184,10.0,9.5181,1.4158,1002.4596,10.1328,33.8545,-117.5891,4.52136
2.8228,45.0,6.1618,0.9187,2134.35,3.2509,39.9492,-117.0493,2.429
5.3437,26.0,2.1418,1.9993,2049.0649,18.7116,38.2675,-117.0773,4.62183
3.1198,12.0,6.981,1.838,5066.0111,0.7,38.9225,-115.6318,3.5244
2.7938,1.0,3.386,0.812,137.9407,6.019,39.767,-116.116,0.40409
3.2577,2.0,6.6942,0.6932,133.0459,6.9247,37.4889,-116.3058,0.80069
4.1395,11.0,3.6301,1.4526,2038.5959,6.7346,35.7062,-122.3967,3.14337
6.1877,12.0,6.4056,1.0768,20.7737,18.9007,41.757,-120.4288,2.62279
1.4206,28.0,5.486,1.0957,2949.8568,5.3347,34.9308,-122.3922,0.16322
6.2047,33.0,1.5764,1.0709,1018.9236,0.7,32.6948,-115.2924,1.55024
1.6649,42.0,4.9138,1.118,425.2206,12.7218,34.8492,-121.007,4.02667
1.7981,3.0,6.0628,1.5099,3448.96,1.9358,40.7787,-117.6554,4.06956
4.2512,41.0,8.2003,0.5,1918.6923,4.6591,35.7711,-119.7182,1.31362
1.4861,49.0,3.0978,1.4321,491.2254,10.6516,40.4719,-119.374,1.32987
2.7549,19.0,5.6148,0.951,1922.5797,5.2409,38.0731,-114.7876,0.54301
5.8599,18.0,5.7162,1.2933,515.3832,5.4464,37.5437,-120.6839,2.78525
5.3365,37.0,1.8216,1.104,1102.3918,0.7,38.9523,-122.8464,0.62632
6.1833,28.0,11.6026,0.767,1972.5464,11.221,33.5092,-117.8419,1.17323
2.6549,31.0,2.945,0.9854,786.5428,8.893,37.1354,-118.9527,4.01856
3.1952,7.0,4.4578,1.5061,2390.5925,3.5383,39.2891,-124.2269,4.82775
1.7137,47.0,6.8458,1.2839,245.5764,11.5434,37.852,-117.8553,4.53823
3.2525,38.0,6.7298,1.2663,1042.5202,0.7,41.7325,-120.6075,0.25826
1.7577,5.0,10.0076,1.0477,43.3355,15.9001,34.5897,-122.8165,3.91963
11.4904,19.0,4.039,1.2162,5597.7533,13.7067,40.9001,-122.1117,0.86872
4.6308,13.0,7.275,1.4683,276.5265,0.7,33.3952,-117.7558,0.93644
4.1201,39.0,4.4529,1.1322,254.3374,10.7289,36.2447,-120.2997,4.88562
2.5719,28.0,6.8616,0.5718,831.5998,0.7,41.2807,-116.0177,4.7162
2.4466,2.0,6.1061,0.8901,97.7878,6.901,34.2597,-123.2425,0.45004
2.9579,6.0,1.6713,0.838,2930.2288,11.8369,36.2162,-115.9549,1.97215
4.3852,15.0,4.1273,1.1468,306.1002,9.3128,38.3218,-118.2369,2.14893
2.0695,28.0,3.4089,0.8312,1421.0594,18.1818,39.2866,-115.7643,2.12385
1.7327,37.0,6.3147,1.6875,2213.4102,0.7,33.8369,-116.4633,1.01187
0.6742,25.0,5.4306,0.5,984.9539,9.1421,38.7998,-118.1126,4.9263
4.6883,32.0,7.4152,0.5,52.5116,13.7717,36.961,-118.335,4.29786
3.4585,37.0,9.0074,2.5162,542.7155,19.0919,41.277,-122.0781,4.45056
2.9485,36.0,2.6873,0.9832,1337.0579,10.9307,35.9043,-121.7273,2.64941
2.0497,30.0,3.1041,0.912,659.1644,0.7,37.6878,-115.1714,4.34734
2.9547,45.0,4.4598,0.8556,1485.851,8.1194,41.9023,-122.5293,1.74606
6.8513,24.0,7.3357,1.2967,1023.5458,0.7,37.7046,-114.3942,4.8988
2.3793,18.0,1.8026,1.5248,928.0201,8.3566,34.3623,-116.0686,2.44474
4.9652,1.0,9.8818,1.6735,398.5097,2.9887,41.8154,-118.2495,4.40416
5.3314,3.0,7.7974,1.4742,4283.9777,0.7,34.7407,-115.9764,3.46279
1.9636,7.0,5.5694,0.8553,1179.4845,1.3673,39.1844,-119.657,0.59747
2.1643,33.0,8.4591,0.5,354.252,17.6837,37.2475,-116.6663,1.38701
3.5577,21.0,4.9082,1.4211,651.0916,6.7767,36.4043,-122.0502,0.90178
9.1243,14.0,1.4147,1.1953,175.3839,0.7,37.5049,-122.4599,4.90046
5.8811,47.0,8.3842,0.5207,2246.8397,7.9312,41.7585,-119.6871,4.67754
3.5606,48.0,7.4673,0.5,1285.2377,0.7,38.5255,-116.7088,3.30304
5.9825,37.0,6.7645,1.0438,2158.0843,2.9097,36.383,-118.9539,4.17346
0.9784,3.0,6.6081,1.8334,1641.4486,3.0256,38.744,-116.9857,4.88371
3.4064,49.0,3.8714,1.6171,4676.3314,0.7,38.0294,-115.7269,2.56602
0.9469,37.0,1.2799,2.0753,1943.2848,0.7,33.6686,-119.5087,0.16214
3.9844,25.0,1.0,1.4192,1598.9022,0.7,41.837,-118.3461,3.39615
5.2056,33.0,1.0,1.3029,1328.4845,0.7,34.9393,-121.2129,1.90042
2.7487,13.0,5.3396,0.9774,108.7149,0.7,36.7412,-116.8462,2.24774
2.6759,50.0,1.9982,1.2735,94.0409,21.8406,32.633,-115.5506,0.56224
3.605,33.0,1.5968,1.0143,2097.297,1.7714,37.5671,-121.8646,1.58883
2.8745,29.0,2.6384,2.003,1818.6096,25.5158,39.7836,-118.2983,0.19688
3.1089,19.0,5.4998,1.0041,385.4273,20.0455,35.6016,-117.7772,0.87032
6.2897,26.0,7.6267,1.5807,6173.5066,0.7,34.0432,-123.0074,0.27333
5.343,38.0,10.9665,0.5746,224.3051,7.5882,36.2972,-121.0197,2.376
4.4115,9.0,9.8949,1.2078,850.4011,5.1144,36.3546,-121.9322,4.47076
1.5312,46.0,4.549,1.617,8273.0566,4.2872,35.6009,-119.962,4.63909
4.8135,30.0,2.5131,0.9971,3418.9358,10.1602,34.7845,-114.5732,3.72356
3.5326,22.0,7.0943,1.4821,320.6762,0.7,36.7589,-119.5386,2.52969
0.4395,43.0,4.974,0.5,153.0374,6.61,38.7834,-123.008,2.61644
2.897,4.0,5.2475,1.4947,154.4832,0.7,40.3053,-115.5633,2.41476
3.1205,7.0,4.7145,0.9899,434.3189,0.7,40.2086,-119.2479,3.5679
6.9238,18.0,3.9442,0.9854,979.9451,22.0373,32.7396,-114.4723,4.76562
5.7735,50.0,7.1432,1.4519,2758.9678,21.2874,37.5121,-115.2111,0.88201
3.0905,6.0,7.6474,1.055,44.8369,20.0743,33.0198,-123.6668,3.36259
7.7037,29.0,5.1536,0.8227,968.2466,10.3451,38.8025,-117.6613,0.17688
5.556,5.0,6.257,0.9616,225.8064,0.7,34.8364,-117.9643,2.95548
2.4354,6.0,3.6271,0.5372,1475.0577,0.7,38.9544,-124.2564,4.06945
2.403,34.0,4.6983,1.0159,1848.6515,23.343,40.7039,-115.1958,1.06771
3.9525,34.0,4.1127,1.2573,394.5858,13.9477,38.3903,-115.7282,1.96068
2.1429,1.0,6.5067,2.2041,978.9161,0.7,33.1685,-114.3063,1.69575
8.1571,18.0,5.1351,0.9886,970.736,21.7565,33.9402,-123.666,0.83224
4.009,27.0,6.0519,1.0246,166.8332,0.7,38.9764,-119.7489,0.57893
2.2229,10.0,3.745,1.1278,1698.3598,0.7,40.3249,-122.6717,3.63496
7.1777,39.0,10.3182,1.4445,1447.3766,7.4756,38.1489,-116.5307,2.38049
0.9251,2.0,4.8231,1.0441,632.9111,4.0433,37.2104,-119.6601,0.30976
4.0227,19.0,1.7832,0.5589,115.4961,11.621,33.1101,-115.2699,3.79505
3.4539,27.0,7.9817,1.8733,786.4491,1.034,34.8907,-116.5502,1.88457
1.7091,22.0,1.8183,1.573,768.1777,0.7,36.7044,-119.3298,2.16744
7.4838,10.0,3.4164,1.2336,888.2996,0.7,32.7752,-123.061,3.02356
2.8088,44.0,5.6433,0.8351,463.8507,1.7099,37.0771,-118.4248,0.19876
2.6191,27.0,4.0742,0.7974,4385.8255,1.845,39.3963,-117.4671,3.96943
5.373,12.0,4.7572,1.7313,13.2884,7.2807,36.5368,-120.4313,0.23438
3.9371,15.0,4.517,0.7579,2703.8166,0.7,36.3786,-121.9479,2.71859
2.2635,50.0,4.5869,1.2444,1190.8309,0.7,35.3409,-120.5221,1.44275
2.7909,1.0,1.0231,1.4207,1048.7587,7.8186,39.5149,-118.1882,0.18147
6.9914,38.0,7.2047,0.7319,3044.7818,0.7,40.2243,-117.691,1.17198
3.2452,41.0,5.9388,1.1552,369.9421,9.4619,36.4359,-115.5836,4.62608
9.0245,24.0,5.7941,2.0996,254.974,0.7,39.5805,-123.5445,2.03703
2.1214,6.0,4.907,2.3211,50.8331,13.9582,41.0849,-117.2333,4.74989
3.0196,29.0,4.0408,1.1155,9296.379,11.5406,40.0291,-115.2878,3.41269
2.4819,6.0,6.364,1.1817,406.6802,0.7,35.1735,-118.2353,1.53726
5.1644,38.0,8.267,1.6512,152.0185,1.5466,39.5413,-117.8463,2.2014
9.2434,48.0,6.8596,1.3385,2416.3188,0.7,38.7271,-120.1173,4.63096
3.7958,15.0,9.8665,1.1447,5618.3697,0.8826,33.3832,-115.4591,1.52399
4.1489,8.0,4.4977,0.5236,4669.0657,16.5221,37.1989,-118.6586,1.88546
2.9378,29.0,4.805,1.1912,1462.9579,9.2272,41.0588,-120.3228,2.0212
1.6179,2.0,8.3349,1.6931,110.4997,0.7,35.3645,-119.333,2.85644
3.2567,11.0,3.4799,0.9165,1518.2136,14.4046,35.4976,-123.7668,0.94912
4.602,9.0,6.1939,0.8243,720.8468,2.018,33.1184,-116.5239,4.32926
2.7145,16.0,7.4042,1.5586,1538.159,0.7,40.2681,-123.3015,2.1861
1.7197,24.0,8.612,0.7106,5984.8155,13.5589,39.0425,-120.1326,3.18047
0.7331,34.0,3.4024,1.9308,448.3761,0.7461,37.9202,-119.5355,2.70905
7.6944,43.0,5.4167,1.1951,1081.4442,8.4305,39.3166,-117.6725,2.96923
2.9165,24.0,5.4105,0.5,889.566,0.7,38.728,-120.6026,4.60259
4.4988,49.0,1.0,1.7601,1154.468,0.7,35.6932,-123.5239,4.41325
6.1155,38.0,3.5619,1.078,1062.5532,7.5295,40.0822,-123.9739,0.29585
6.7482,38.0,6.5063,0.5592,1210.3629,13.5437,38.3689,-116.2166,2.26642
2.6746,25.0,8.8102,1.6597,1126.9283,13.2551,33.3742,-121.819,0.15583
4.4027,41.0,5.5874,1.3028,213.7143,0.7,41.7029,-122.3878,0.88295
4.654,33.0,3.2106,1.733,434.9116,4.4604,38.1295,-116.762,3.77874
5.6763,44.0,3.7386,1.6317,248.6727,9.1659,37.6805,-119.582,4.42949
4.627,43.0,1.5566,0.8253,478.5252,0.7,35.5618,-115.8375,1.79907
4.1514,17.0,8.5612,0.8437,1811.3822,26.1596,40.9458,-114.6267,1.20668
2.1409,7.0,8.1462,1.0256,4453.7544,19.7535,34.4649,-119.3992,1.28154
5.0971,27.0,2.2277,1.0253,354.1247,7.5436,36.3188,-122.6714,1.25952
3.6062,36.0,9.0171,1.6111,593.5152,5.1555,39.3338,-119.9663,4.70886
7.2188,41.0,7.3312,1.3982,1238.1603,4.6844,37.1706,-121.6711,3.51153
5.1175,19.0,5.39,0.972,960.6184,0.7,37.6365,-122.3523,1.98771
1.166,15.0,2.5949,1.333,1447.1846,0.7,37.1318,-120.0004,1.82253
2.0564,6.0,4.2267,1.5476,611.2596,23.8938,38.6905,-116.3266,4.96109
2.9488,36.0,6.2655,2.0904,78.108,14.9625,41.1773,-114.9031,4.58131
3.5544,5.0,3.2848,0.9151,733.0533,24.3821,35.8715,-120.135,0.63605
9.7984,45.0,3.6315,1.6733,545.3205,8.4851,39.3564,-121.7864,0.38265
5.415,5.0,2.6223,1.1933,891.3168,10.6195,39.0601,-124.1873,3.79333
2.4866,2.0,5.0621,1.5217,795.8437,0.7,35.3383,-120.6002,0.31425
5.4925,43.0,3.2806,1.6673,2060.593,0.7,39.4995,-116.6885,2.91865
4.052,18.0,5.213,1.3797,1200.3284,9.264,37.7731,-123.7012,4.20685
5.5204,32.0,6.7931,0.5602,248.5188,7.5656,40.6616,-121.2024,2.62613
3.0957,47.0,6.44,1.8645,1018.6391,0.7,33.3773,-115.1894,1.47287
10.2472,49.0,9.1306,1.0628,3635.3827,0.7,32.6153,-123.1257,0.77249
7.6751,29.0,6.3501,1.0251,360.4291,13.2787,35.3467,-120.1127,1.99696
5.0158,49.0,5.0075,0.5,1329.1558,0.7,36.733,-116.6429,1.23755
2.902,20.0,9.1296,1.2285,302.4048,10.7282,40.4387,-121.7987,3.2718
5.5164,19.0,5.6495,1.0775,816.307,22.3942,38.0108,-116.4694,0.43359
1.6202,52.0,4.6541,1.5017,7943.5721,4.6725,40.688,-114.5013,4.60681
7.9582,16.0,4.3698,1.1915,1135.7296,0.7,40.9285,-123.5501,0.60238
7.0987,11.0,9.0723,1.2833,1705.3646,19.6951,38.4611,-115.4222,2.22251
4.7259,28.0,4.7601,1.3696,813.0562,21.8215,36.961,-120.6459,1.6355
2.1813,22.0,5.158,2.6886,3083.3597,1.3135,38.5353,-122.0332,2.34959
3.0849,27.0,6.8136,1.2862,402.5236,11.238,40.3129,-117.7324,3.82525
0.9687,17.0,4.3286,0.7512,607.1081,0.7,34.5272,-116.3406,3.45425
0.9944,8.0,5.4721,1.5887,1831.6183,0.7,37.8511,-124.0257,4.252
3.315,8.0,4.0728,1.0281,1909.6827,15.5214,41.6661,-121.7159,3.12468
2.0679,23.0,5.3693,0.7978,2200.0403,0.7,39.2235,-123.8835,3.21617
1.2003,32.0,5.478,0.5494,3182.3027,2.8204,38.0677,-123.6759,4.25427
2.897,44.0,4.7236,1.1335,1352.9451,0.7,39.4451,-117.451,0.1778
3.0348,15.0,7.5618,1.5246,1983.9563,1.3857,38.9369,-118.5013,3.05072
1.7831,27.0,7.4439,1.5332,458.1296,0.7,34.5066,-120.2232,2.80309
4.3059,4.0,10.1594,0.6504,128.6985,18.8621,36.1539,-119.9626,2.73854
5.9628,40.0,1.2432,1.6794,6042.1503,0.7,37.0282,-123.1855,1.4852
4.4353,32.0,3.6901,0.5,2793.3165,5.7773,40.2115,-120.0324,1.06668
3.5536,47.0,5.7344,1.0956,1805.7434,0.7,40.7959,-120.5449,4.66109
3.7079,37.0,6.0951,1.3879,135.8586,27.3666,33.244,-116.0469,2.15232
3.1835,10.0,8.7474,1.0608,533.4594,2.4415,35.5052,-116.7438,0.30423
2.8814,28.0,1.2063,0.9867,828.1341,0.7,33.0644,-120.6889,3.57448
4.3894,52.0,7.9376,1.0504,222.7965,1.5091,32.7927,-116.0063,2.18142
4.5108,32.0,3.7878,1.5482,645.6993,10.1177,32.9296,-117.3568,0.40912
3.7233,32.0,2.9048,0.8491,11.3589,0.7,35.2849,-117.4905,1.33488
2.9374,51.0,5.9066,1.4292,213.3671,0.7,33.7099,-119.5992,4.99905
2.1626,15.0,5.2119,1.0855,522.1792,0.7,37.0438,-117.9962,0.72594
1.4285,6.0,11.9113,1.448,1431.1737,0.7,32.7337,-114.5588,3.94369
2.1644,9.0,7.1205,1.7413,1870.6032,18.2028,33.4231,-122.7567,3.67594
2.9238,38.0,7.2958,0.6166,571.8092,0.7,33.5841,-116.6189,1.24114
3.0735,30.0,4.7744,1.5686,1966.8106,11.1405,39.8548,-120.7561,4.06965
11.374,41.0,4.9471,1.8207,403.4333,0.7,33.2404,-115.6841,1.39563
5.6586,40.0,2.135,0.5,2268.7487,11.5261,40.432,-118.4982,2.80055
4.4024,16.0,6.4578,0.7162,3859.0088,0.7,41.5643,-116.3139,2.07221
5.0212,25.0,1.9885,1.6528,85.5117,13.8212,38.0018,-115.8111,1.97963
10.1357,10.0,2.8096,1.5544,1752.1028,8.0795,37.0464,-114.6844,0.52415
2.5182,30.0,5.7357,0.5,145.275,0.7,40.3337,-117.0303,2.98395
8.1496,9.0,4.0632,0.7441,260.8526,0.7,37.3475,-121.3895,3.46502
0.7535,40.0,3.514,1.2057,1930.8629,9.4493,35.5756,-121.0672,3.02459
3.2865,46.0,4.1338,0.5628,203.6334,0.7,33.7664,-117.5771,1.32929
1.9955,7.0,6.739,0.8547,838.2334,13.0954,39.6217,-122.0533,1.80534
1.3675,43.0,6.9309,1.0733,391.5926,0.7,33.079,-118.6762,0.29256
7.0915,52.0,2.5729,1.0349,1126.7087,0.7,33.0147,-117.4541,0.60827
3.2589,48.0,6.6674,0.9536,2879.3905,3.538,35.5413,-119.2872,4.29389
2.9677,49.0,7.4985,1.2961,1736.0025,13.6155,38.2009,-119.9532,4.18371
3.2842,40.0,10.4444,1.594,607.5035,0.7,32.5135,-120.111,4.45623
3.9512,12.0,6.6581,1.3614,159.1791,32.3931,39.7082,-119.7257,2.33656
2.3209,17.0,1.0,1.0036,3500.7561,8.2108,40.413,-122.7966,1.37565
1.356,25.0,7.0422,1.9576,547.2784,25.1421,39.4329,-120.7163,2.39633
3.5694,47.0,8.0627,0.9321,5894.9937,10.1767,35.519,-118.6638,4.8962
3.9695,7.0,8.1089,1.3448,642.3993,5.4117,41.6127,-116.9462,1.53333
7.371,19.0,8.7782,0.5,655.1946,0.7,40.7302,-117.7241,1.13076
3.4975,17.0,8.713,0.5,672.6035,12.2981,38.9203,-123.7456,1.32514
3.834,32.0,5.4519,0.591,1144.4131,13.5365,32.7741,-123.5595,3.13216
2.0745,23.0,5.8595,0.6035,964.5887,0.7,41.2973,-123.1227,3.50479
2.0799,45.0,3.7003,0.8819,2002.036,0.7,35.7159,-122.6501,1.33866
4.4178,32.0,2.8305,1.964,1712.5632,3.5895,38.2017,-114.4304,3.77277
5.3178,26.0,3.2733,2.1768,1105.7906,0.7,37.8561,-122.1279,2.59109
6.1839,8.0,7.6366,1.0512,58.031,2.2992,40.6272,-116.7339,0.88693
4.2873,22.0,3.3596,1.7859,1270.1046,5.9853,33.8194,-119.6145,3.76911
2.3136,46.0,5.9583,1.299,1002.8509,0.7,33.5216,-119.9648,4.84114
1.4572,8.0,6.6696,1.4248,4159.7768,0.7,33.224,-123.4217,1.92315
1.9732,46.0,6.8775,0.5344,1300.3734,0.7,34.4563,-116.8133,0.81623
4.2809,5.0,8.8374,1.613,3491.9955,18.745,39.0891,-123.153,1.59782
1.5605,12.0,6.5391,0.8714,83.4631,6.9449,33.265,-118.8274,1.53406
2.0092,27.0,5.8452,0.7514,45.5466,0.7,35.793,-121.2896,4.94711
2.4679,20.0,9.2906,1.0505,1104.9637,2.3484,39.3515,-116.7306,2.16574
4.8012,11.0,3.304,2.282,478.3793,0.7,41.4229,-116.1244,2.68738
6.8267,36.0,5.5062,1.4209,2044.0257,0.7,36.7315,-114.7111,2.73549
3.7582,52.0,4.9039,0.832,4207.5745,0.7,37.5446,-117.4803,2.93404
4.1377,2.0,6.5366,0.9856,242.3167,0.7,33.1802,-122.5771,4.90897
3.5458,10.0,6.4643,1.2303,3633.3668,12.3732,39.4042,-115.9191,0.60245
3.3017,42.0,2.2069,1.9067,1449.4027,0.7,34.7052,-121.5403,3.34692
4.5738,7.0,2.007,0.808,1666.0554,0.7,33.3888,-115.5228,3.96421
3.316,12.0,3.1728,0.8289,500.489,17.8612,33.6256,-120.5313,3.19432
7.8819,16.0,5.4685,0.5,970.2568,0.7,32.7348,-114.3404,2.31939
4.0165,31.0,2.5166,1.3272,2247.5582,7.6364,38.2697,-123.4166,2.91716
4.2435,27.0,1.6523,0.5743,2255.5359,0.7,38.6756,-117.138,4.05613
3.602,32.0,3.2604,1.7647,2075.6626,2.8589,32.8439,-116.5078,2.97711
5.4638,42.0,4.4651,0.7473,1580.2984,12.5148,37.284,-117.1024,2.16434
2.4292,40.0,3.4324,1.0763,761.6937,5.9566,35.5254,-120.0915,2.20871
2.0679,27.0,6.6128,0.9689,635.7487,0.7,38.6049,-123.3373,1.23066
5.091,25.0,6.7184,1.0896,51.7897,0.7,41.9457,-116.4805,2.9579
4.0068,40.0,9.0982,0.5,3237.0111,0.7,32.8815,-119.0372,0.49706
5.1268,5.0,6.465,0.5864,1881.0185,0.7,40.0155,-119.0061,2.71485
3.0605,4.0,3.2318,1.4948,708.8607,16.2941,40.7023,-119.1828,1.73181
3.87,44.0,6.0342,1.4764,76.5617,8.0674,40.364,-121.6045,2.46687
